shrink_mode,lambda,num_trees,ROC AUC,replication
hs_entropy,10,1,0.80525,0
hs_entropy,10,2,0.8337500000000001,0
hs_entropy,10,3,0.85625,0
hs_entropy,10,4,0.8680000000000001,0
hs_entropy,10,5,0.872,0
hs_entropy,10,6,0.86425,0
hs_entropy,10,7,0.8695,0
hs_entropy,10,8,0.8670000000000001,0
hs_entropy,10,9,0.8745,0
hs_entropy,10,10,0.8735,0
hs_entropy,10,11,0.874,0
hs_entropy,10,12,0.8724999999999999,0
hs_entropy,10,13,0.8800000000000001,0
hs_entropy,10,14,0.8805000000000001,0
hs_entropy,10,15,0.879,0
hs_entropy,10,16,0.877,0
hs_entropy,10,17,0.878,0
hs_entropy,10,18,0.877,0
hs_entropy,10,19,0.8775000000000001,0
hs_entropy,10,20,0.8775,0
hs_entropy,10,21,0.875,0
hs_entropy,10,22,0.8755000000000001,0
hs_entropy,10,23,0.8755,0
hs_entropy,10,24,0.8735,0
hs_entropy,10,25,0.8755,0
hs_entropy,10,26,0.8775,0
hs_entropy,10,27,0.8744999999999999,0
hs_entropy,10,28,0.8725,0
hs_entropy,10,29,0.873,0
hs_entropy,10,30,0.8714999999999999,0
hs_entropy,10,31,0.8744999999999999,0
hs_entropy,10,32,0.8755,0
hs_entropy,10,33,0.8759999999999999,0
hs_entropy,10,34,0.8765000000000001,0
hs_entropy,10,35,0.8815,0
hs_entropy,10,36,0.8820000000000001,0
hs_entropy,10,37,0.8805,0
hs_entropy,10,38,0.881,0
hs_entropy,10,39,0.8785000000000001,0
hs_entropy,10,40,0.881,0
hs_entropy,10,41,0.8795,0
hs_entropy,10,42,0.879,0
hs_entropy,10,43,0.8785000000000001,0
hs_entropy,10,44,0.8765,0
hs_entropy,10,45,0.8785,0
hs_entropy,10,46,0.877,0
hs_entropy,10,47,0.875,0
hs_entropy,10,48,0.8759999999999999,0
hs_entropy,10,49,0.8775,0
hs_entropy,10,50,0.878,0
hs_entropy,10,51,0.8765000000000001,0
hs_entropy,10,52,0.8785,0
hs_entropy,10,53,0.879,0
hs_entropy,10,54,0.8785,0
hs_entropy,10,55,0.8765000000000001,0
hs_entropy,10,56,0.8795,0
hs_entropy,10,57,0.877,0
hs_entropy,10,58,0.8775,0
hs_entropy,10,59,0.8785,0
hs_entropy,10,60,0.8775,0
hs_entropy,10,61,0.878,0
hs_entropy,10,62,0.8775,0
hs_entropy,10,63,0.8775,0
hs_entropy,10,64,0.877,0
hs_entropy,10,65,0.8785,0
hs_entropy,10,66,0.879,0
hs_entropy,10,67,0.88,0
hs_entropy,10,68,0.879,0
hs_entropy,10,69,0.8785,0
hs_entropy,10,70,0.879,0
hs_entropy,10,71,0.881,0
hs_entropy,10,72,0.8795,0
hs_entropy,10,73,0.879,0
hs_entropy,10,74,0.878,0
hs_entropy,10,75,0.8785000000000001,0
hs_entropy,10,76,0.879,0
hs_entropy,10,77,0.88,0
hs_entropy,10,78,0.879,0
hs_entropy,10,79,0.881,0
hs_entropy,10,80,0.882,0
hs_entropy,10,81,0.883,0
hs_entropy,10,82,0.8805000000000001,0
hs_entropy,10,83,0.883,0
hs_entropy,10,84,0.8825,0
hs_entropy,10,85,0.882,0
hs_entropy,10,86,0.883,0
hs_entropy,10,87,0.884,0
hs_entropy,10,88,0.883,0
hs_entropy,10,89,0.883,0
hs_entropy,10,90,0.8835,0
hs_entropy,10,91,0.8835,0
hs_entropy,10,92,0.8835,0
hs_entropy,10,93,0.8825,0
hs_entropy,10,94,0.883,0
hs_entropy,10,95,0.883,0
hs_entropy,10,96,0.8825000000000001,0
hs_entropy,10,97,0.8815,0
hs_entropy,10,98,0.881,0
hs_entropy,10,99,0.8805,0
hs_entropy,10,100,0.8805000000000001,0
hs_permutation,10,1,0.7525,0
hs_permutation,10,2,0.8160000000000001,0
hs_permutation,10,3,0.8414999999999999,0
hs_permutation,10,4,0.85,0
hs_permutation,10,5,0.8545,0
hs_permutation,10,6,0.8695,0
hs_permutation,10,7,0.87,0
hs_permutation,10,8,0.875,0
hs_permutation,10,9,0.8715,0
hs_permutation,10,10,0.8700000000000001,0
hs_permutation,10,11,0.871,0
hs_permutation,10,12,0.877,0
hs_permutation,10,13,0.8759999999999999,0
hs_permutation,10,14,0.8775,0
hs_permutation,10,15,0.877,0
hs_permutation,10,16,0.8785,0
hs_permutation,10,17,0.8765000000000001,0
hs_permutation,10,18,0.8765000000000001,0
hs_permutation,10,19,0.8785000000000001,0
hs_permutation,10,20,0.875,0
hs_permutation,10,21,0.8795000000000001,0
hs_permutation,10,22,0.8805000000000001,0
hs_permutation,10,23,0.883,0
hs_permutation,10,24,0.8825,0
hs_permutation,10,25,0.881,0
hs_permutation,10,26,0.8835,0
hs_permutation,10,27,0.884,0
hs_permutation,10,28,0.8815,0
hs_permutation,10,29,0.878,0
hs_permutation,10,30,0.8799999999999999,0
hs_permutation,10,31,0.8815,0
hs_permutation,10,32,0.881,0
hs_permutation,10,33,0.8819999999999999,0
hs_permutation,10,34,0.8799999999999999,0
hs_permutation,10,35,0.8795,0
hs_permutation,10,36,0.881,0
hs_permutation,10,37,0.8805000000000001,0
hs_permutation,10,38,0.8805,0
hs_permutation,10,39,0.88,0
hs_permutation,10,40,0.882,0
hs_permutation,10,41,0.883,0
hs_permutation,10,42,0.8839999999999999,0
hs_permutation,10,43,0.8845,0
hs_permutation,10,44,0.8820000000000001,0
hs_permutation,10,45,0.8825000000000001,0
hs_permutation,10,46,0.8835,0
hs_permutation,10,47,0.8815,0
hs_permutation,10,48,0.8825,0
hs_permutation,10,49,0.8820000000000001,0
hs_permutation,10,50,0.8815,0
hs_permutation,10,51,0.8815,0
hs_permutation,10,52,0.8815,0
hs_permutation,10,53,0.8815,0
hs_permutation,10,54,0.881,0
hs_permutation,10,55,0.8825000000000001,0
hs_permutation,10,56,0.883,0
hs_permutation,10,57,0.8815,0
hs_permutation,10,58,0.8825000000000001,0
hs_permutation,10,59,0.8825000000000001,0
hs_permutation,10,60,0.8815,0
hs_permutation,10,61,0.8815,0
hs_permutation,10,62,0.883,0
hs_permutation,10,63,0.8835000000000001,0
hs_permutation,10,64,0.882,0
hs_permutation,10,65,0.8825000000000001,0
hs_permutation,10,66,0.883,0
hs_permutation,10,67,0.8825000000000001,0
hs_permutation,10,68,0.8825000000000001,0
hs_permutation,10,69,0.883,0
hs_permutation,10,70,0.8835,0
hs_permutation,10,71,0.8825,0
hs_permutation,10,72,0.884,0
hs_permutation,10,73,0.884,0
hs_permutation,10,74,0.8825000000000001,0
hs_permutation,10,75,0.8855000000000001,0
hs_permutation,10,76,0.8845,0
hs_permutation,10,77,0.884,0
hs_permutation,10,78,0.8825000000000001,0
hs_permutation,10,79,0.8835,0
hs_permutation,10,80,0.8825000000000001,0
hs_permutation,10,81,0.8820000000000001,0
hs_permutation,10,82,0.8815,0
hs_permutation,10,83,0.883,0
hs_permutation,10,84,0.8825000000000001,0
hs_permutation,10,85,0.8830000000000001,0
hs_permutation,10,86,0.8825000000000001,0
hs_permutation,10,87,0.8819999999999999,0
hs_permutation,10,88,0.884,0
hs_permutation,10,89,0.8845,0
hs_permutation,10,90,0.8850000000000001,0
hs_permutation,10,91,0.885,0
hs_permutation,10,92,0.885,0
hs_permutation,10,93,0.884,0
hs_permutation,10,94,0.884,0
hs_permutation,10,95,0.885,0
hs_permutation,10,96,0.8835,0
hs_permutation,10,97,0.8839999999999999,0
hs_permutation,10,98,0.8855000000000001,0
hs_permutation,10,99,0.883,0
hs_permutation,10,100,0.8835,0
hs,10,1,0.7927500000000001,1
hs,10,2,0.872,1
hs,10,3,0.8622500000000001,1
hs,10,4,0.86575,1
hs,10,5,0.8709999999999999,1
hs,10,6,0.897,1
hs,10,7,0.905,1
hs,10,8,0.9099999999999999,1
hs,10,9,0.9119999999999999,1
hs,10,10,0.9115,1
hs,10,11,0.9149999999999999,1
hs,10,12,0.9235,1
hs,10,13,0.927,1
hs,10,14,0.931,1
hs,10,15,0.94,1
hs,10,16,0.937,1
hs,10,17,0.938,1
hs,10,18,0.9339999999999999,1
hs,10,19,0.9319999999999999,1
hs,10,20,0.9304999999999999,1
