alpha,feature,n,DI_orig,DI_shuffled
0.7500750008333056,10,12,3.0001,0.7501
0.8000733342221926,15,8,3.0001,0.6001000000000001
0.9265215423889321,13,18,1.8889888888888893,0.13898888888888927
0.0001,19,7,1.7143857142857146,1.7143857142857146
0.5859115370078716,37,227,4.430556173576509,1.83508525173394
0.5043666644287994,48,107,2.9983839643064596,1.486398883948841
0.6863390748302036,42,59,5.019714113633947,1.5749901443816714
0.45114881239872673,28,53,3.0036103115401427,1.6488354476113918
0.7500775006749798,47,10,3.333433333333334,0.8334333333333335
0.6000640021598707,47,6,1.666766666666666,0.6667666666666661
0.8530362379580994,41,43,1.2341269277845874,0.1814953488372144
0.6250739594183576,31,5,2.4001,0.9000999999999999
0.9148182612205792,23,38,0.9474684210526256,0.08080175438596028
0.0001,43,2,1.0001,1.0001
0.6000640021598707,41,6,1.666766666666666,0.6667666666666661
0.059466660522101714,11,48,4.182579443390264,3.934273669467793
0.851649297358777,39,17,3.0746098039215704,0.45642798573974974
0.9524299347058794,39,15,1.8667666666666654,0.08898888888888769
0.5503778783097082,14,31,3.060654612337299,1.3764440860215077
0.7273522733025406,38,12,3.5556555555555556,0.9697969696969697
0.0001,49,9,1.7778777777777777,1.7778777777777777
0.8646307965975119,34,19,4.440889473684209,0.6016037593984944
0.533404890405845,36,16,1.8751,0.8751
0.771893640089543,42,120,5.162768463611865,1.1781765981413665
0.8077488189097508,44,14,1.8572428571428576,0.35724285714285764
0.8729060989207598,14,106,4.81097278387305,0.6119263963668653
0.33684789880286636,42,71,4.488518885405458,2.9770195820081864
0.8125822269512857,39,28,4.57152857142857,0.8572428571428559
0.8615920735037337,12,14,1.8572428571428576,0.25724285714285844
0.8131598488200982,20,14,4.762004761904762,0.8902098901098887
0.8000520028798275,8,6,1.666766666666666,0.3334333333333328
0.7508002334766746,23,43,3.3524255813953556,0.8357589147286857
0.4116102150552392,33,40,3.313736363636361,1.9500999999999957
0.7823953634374194,13,22,4.454645454545452,0.9697969696969688
0.6735458705977164,48,11,2.8637363636363635,0.935164935064934
0.0001,25,4,1.5001,1.5001
0.5500697516636581,41,11,1.8182818181818194,0.8182818181818194
0.7816298562126843,22,35,5.038195238095235,1.100695238095235
0.8889592602468807,47,8,3.0001,0.33343333333333347
0.840059681935269,46,27,2.0834333333333377,0.33343333333333014
0.7272933970839571,32,24,0.9167666666666625,0.25009999999999644
0.0001,12,2,1.0001,1.0001
0.0001,7,3,1.3334333333333332,1.3334333333333332
0.6836727221281778,11,30,3.250893650793645,1.0286714285714231
0.6429345432052336,9,9,2.8445444444444457,1.0159730158730154
0.625060939941254,18,5,1.6000999999999992,0.6000999999999992
0.7875586584204327,36,21,1.9048619047619053,0.4048619047619053
0.9620895155632346,4,670,6.814394262505115,0.2590184270609337
0.8779094036004156,18,217,4.49376300966103,0.5490955822288728
0.8974156511226841,33,197,4.308494026337083,0.4424149037362286
0.45503678512451085,44,69,5.501268770453478,2.9985392419175025
0.5765111473690736,19,62,3.9633691786392,1.6788390029325557
0.4919130559397126,47,34,2.750177808901342,1.3976044563279901
0.4375872399555012,39,7,3.4286714285714295,1.9286714285714293
0.8907554353362048,31,27,1.7807267806267764,0.19471279461279623
0.8667216023433439,46,26,1.9231769230769242,0.25651025641025815
0.6628103036856823,24,28,5.718145112781956,1.928671428571426
0.4872652030145842,30,19,3.410626315789473,1.7490878542510109
0.3334263890335616,27,10,4.8001,3.200100000000001
0.8050259997412497,31,128,4.715276715176717,0.9198278911564624
0.8736867942564772,45,37,3.5926155925155947,0.45415405405406184
0.4815713393768788,28,13,4.747352747252747,2.461638461538462
0.8750489613105901,38,7,1.7143857142857146,0.21438571428571462
0.693773671498731,19,91,4.96714374057315,1.5215669051878324
0.4218239291337933,37,40,3.827337851662398,2.21325789473684
0.7823680467537782,49,23,1.7431830039525773,0.3795466403162109
0.36672633776951347,12,22,0.9091909090909052,0.5758575757575719
0.0001,42,2,1.0001,1.0001
0.8435875936910621,16,17,5.197960962566846,0.8135453781512603
0.8148899184561955,46,11,3.272827272727272,0.6061606060606051
0.0001,24,51,5.091098217468813,5.091098217468813
0.6111924388421468,30,11,3.272827272727272,1.2728272727272716
0.8306053333742138,18,40,5.871246953405013,0.995145045045045
0.42865765350399454,34,9,3.111211111111111,1.7778777777777774
0.8632094541717533,36,31,3.2437040044493926,0.4440324116743468
0.8306710271828489,29,29,1.795666502463056,0.3042379310344818
0.0001,40,28,0.9286714285714253,1.9286714285714253
0.0001,3,2,1.0001,1.0001
0.24776709208649628,35,20,2.266766666666666,1.7053631578947326
0.7500437542184337,3,3,1.3334333333333332,0.33343333333333325
0.6707356601342386,46,453,5.772081420978179,1.901117786871904
0.7021367990448562,46,268,6.516732937009873,1.941746605681277
0.0001,28,236,4.3953100221075765,4.426496044368126
0.27248880483796123,26,230,4.088450015764298,2.974802002330517
0.7943261681235088,35,141,5.931699684791187,1.2205885736800577
0.7289144843498692,24,135,3.803696539376346,1.0315074074073929
0.6150159184087323,36,109,5.4703076291646475,2.1065283893985733
0.537075406536317,39,90,2.7298977036632057,1.2640097744360974
0.3078662813761939,37,31,2.1575500768049234,1.4935289127837506
0.0001,16,3,1.3334333333333332,1.3334333333333332
0.8296866140274218,44,28,1.9286714285714253,0.32867142857142606
0.6541764651566259,10,59,3.7289777606574224,1.289941168318945
0.5529907456141743,11,11,2.8637363636363635,1.2804030303030303
0.0001,27,4,1.5001,1.5001
0.4933778478323042,14,48,3.402877777777784,1.7243135511191847
0.8288378059164585,38,45,2.5323997416020725,0.43370433604336456
0.7068687884345453,30,43,2.779453374929093,0.81502248062015
0.18990452118337475,34,41,1.84400243902439,1.4940024390243904
0.8104029685763495,7,20,3.6001000000000007,0.6829282828282841
0.571510714843733,39,10,3.200100000000001,1.3715285714285705
0.625060939941254,40,5,1.6000999999999992,0.6000999999999992
0.5449223795692064,23,19,4.743959649122806,2.1593442645074212
0.8975100106086684,19,15,3.466766666666666,0.35565555555555517
0.9100526824605115,13,26,1.9231769230769242,0.17317692307692423
0.0001,32,89,5.000788328778206,5.507140250320003
0.9278270558522339,32,74,4.526272326172332,0.32712702702703234
0.0001,25,9,1.7778777777777777,1.7778777777777777
0.4191675274119825,35,65,4.523176923076917,2.6276603538761347
0.3615383254455592,43,60,3.7501000000000007,2.3946701357466087
0.7781145940506008,10,40,4.5634333333333315,1.0130156010230194
0.6945268112613332,41,25,3.9382818181818195,1.2034333333333331
0.6510870882527069,48,22,1.953848006379582,0.6819181818181816
0.9048141559592279,48,19,1.8948368421052662,0.18055112781955152
0.0001,42,3,1.3334333333333332,1.3334333333333332
0.26762814693359194,29,15,2.548584848484849,1.866766666666668
0.6667222251849876,16,4,1.5001,0.5001
0.8250546274954872,36,11,1.8182818181818194,0.31828181818181944
0.7895321351507808,26,20,1.9001000000000017,0.4001000000000017
0.8242520505589813,22,15,3.466766666666666,0.6096238095238087
0.5499956205672838,16,32,1.8146161290322627,0.8167666666666642
0.8611666226689416,36,31,1.9355838709677373,0.26891720430107124
0.8772848075819527,20,185,4.37049527565841,0.536763218242154
0.8976763039855747,30,33,3.7879787878787945,0.3879787878787886
0.5556407411357928,49,30,3.7501000000000015,1.6667666666666643
0.782667866024383,45,24,1.9167666666666625,0.4167666666666625
0.5000812507030986,27,6,2.6667666666666667,1.3334333333333332
0.3886306765504617,42,152,4.6844600478469225,2.8644036161833495
0.44852812622031724,48,88,4.00104696969696,2.206864974156274
0.6415435502699501,32,64,4.602183333333327,1.6501425170068045
0.47628029546501394,32,40,4.677372727272729,2.450100000000003
0.6867560437388701,23,33,3.686620376175553,1.1551802139037426
0.8774395094888441,8,29,3.509383819628646,0.4304627407075634
0.7959902134074175,49,26,2.827023076923075,0.5770230769230749
0.8101228501794712,11,24,3.341009090909095,0.6347153846153859
0.0001,17,22,0.40919090909090516,0.9091909090909052
0.6667222251849876,11,4,1.5001,0.5001
0.7556649424005684,21,24,1.7537231884058022,0.42867142857143126
0.9409599095956355,45,23,1.9131434782608674,0.11314347826086803
0.8542386402425338,17,24,3.047719047619045,0.44454444444444374
0.5346250454073556,41,21,2.6191476190476215,1.2191476190476245
0.0001,42,10,2.142957142857143,2.142957142857143
0.46675033390498,26,7,2.8572428571428574,1.523909523809524
0.8920785795894899,7,64,4.300668181818178,0.46456428571428554
0.7791685003375144,26,20,3.2191476190476185,0.7112111111111104
0.0001,47,14,2.8810523809523807,2.8810523809523807
0.8727796720178888,39,12,1.8334333333333348,0.2334333333333356
0.8000520028798275,43,6,1.666766666666666,0.3334333333333328
0.779299054788581,12,44,5.493720414673049,1.2130186602870785
0.6000640021598707,10,6,1.666766666666666,0.6667666666666661
0.9089071857395109,16,38,3.7168182662538656,0.33894711779448183
0.9697470181839094,37,34,1.9412764705882386,0.058923529411769385
0.0001,14,4,1.5001,1.5001
0.9246797882405415,4,446,6.728458824174734,0.5074617893340554
0.7920320285928508,11,142,6.858215908566134,1.4269750715675935
0.782066527020882,31,122,4.21110023758613,0.9181608098640932
0.5296379693619653,37,92,3.774254589371982,1.7756434782608645
0.7746734665150373,37,72,2.7181097680097666,0.6127340626340578
0.46675305595253447,41,7,3.4286714285714295,1.82867142857143
0.7734325084499929,26,65,2.0347805736636233,0.461218608487018
0.5000833338888704,41,6,3.0001,1.5001
0.8034643514264374,29,59,2.267250928167884,0.4458223567393038
0.0001,34,3,1.3334333333333332,1.3334333333333332
0.6754598045140394,12,56,0.8572428571428505,0.2782954887217983
0.0001,31,8,3.0001,3.0001
0.7200832003919905,29,20,4.285814285714285,1.2001000000000015
0.38042357169499275,23,14,3.8962038961038954,2.4143857142857152
0.5500697516636581,26,11,1.8182818181818194,0.8182818181818194
0.5118514502670563,21,30,5.37787777777778,2.625741025641027
0.5455381823090768,40,12,3.3334333333333324,1.5152515151515127
0.761420114162647,44,18,2.865179365079364,0.6838606837606822
0.8077488189097508,17,14,1.8572428571428576,0.35724285714285764
0.6667222251849876,47,4,1.5001,0.5001
0.7955285132486574,9,20,3.0556555555555556,0.6251
0.9000797504556146,9,9,4.444544444444444,0.4445444444444451
0.7966874380762465,21,304,4.983989832107124,1.0138061403508483
0.7092053945306704,20,180,5.399412771455264,1.570660047918538
0.6341297669825228,44,94,4.524814965436753,1.6559475872618565
0.1770601830536932,42,79,4.028537662562851,3.3156469003570312
0.7149070931921127,24,73,3.0749461385745573,0.8769528275377667
0.11230223166715393,40,69,3.8020527078565967,3.375453909118941
0.8174218408797865,14,19,5.294586215538844,0.9672052631578938
0.7273330600149077,24,12,1.8334333333333348,0.5001000000000015
0.5833993075403934,28,7,1.7143857142857146,0.7143857142857146
0.6326063204979595,33,50,3.4954191489361777,1.2845444444444467
0.6699662950017764,30,47,1.6357582946728448,0.5400189463019223
0.0001,26,28,2.788298757763977,3.0943857142857127
0.48102343472075937,48,23,2.6833298136645936,1.3928536231884021
0.8678234160535436,30,21,1.9207349206349216,0.2540682539682555
0.5294837385079612,41,18,1.8889888888888893,0.8889888888888893
0.0001,19,3,1.3334333333333332,1.3334333333333332
0.0001,12,5,1.6000999999999992,1.6000999999999992
0.9048141559592279,37,19,1.8948368421052662,0.18055112781955152
0.31258535224911355,39,15,2.133433333333333,1.4667666666666659
0.0001,5,3,1.3334333333333332,1.3334333333333332
0.3105698485268089,5,86,3.920023751429668,2.7029745711018056
0.7838083722122478,47,25,4.531382051282052,0.9800999999999986
0.6907003110388805,27,13,2.797302797202795,0.8654846153846141
0.7333930022182108,21,11,1.8182818181818194,0.4849484848484862
0.40008800035998937,36,12,3.3334333333333324,2.000099999999999
0.7690601748551277,23,61,3.005379244234517,0.6943622950819714
0.6901229618070366,18,59,1.9428566357531205,0.6022409455842974
0.8889592602468807,0,6,3.0001,0.33343333333333347
0.8198538647477864,39,53,1.742480261248182,0.3140753328432522
0.0001,41,52,1.8108088989441906,1.8108088989441906
0.8793211738164893,34,51,0.9860943977591046,0.11909932386748047
0.5834129173812248,17,7,2.8572428571428574,1.1905761904761911
0.5497645510997853,27,124,3.323988631871146,1.4969099126729033
0.5370168696079001,37,65,4.095399145299144,1.8965102564102578
0.7500578148729133,32,9,1.7778777777777777,0.4445444444444444
0.7401062414135251,48,56,4.397926086956524,1.1434333333333344
0.5556381949869624,6,10,3.2000999999999986,1.4223222222222207
0.1635322318336775,47,46,4.013579274348842,3.3576310559006193
0.6765766098985533,35,33,3.2608105538139998,1.0549484848484811
0.9415199062896265,7,29,1.795666502463056,0.10519031198686447
0.8642527229452311,25,28,1.9286714285714253,0.2620047619047592
0.6667222251849876,19,4,1.5001,0.5001
0.7879548896138034,12,13,3.2968032967032963,0.6994006993006974
0.70007550085747,34,7,2.8572428571428574,0.8572428571428572
0.0001,40,59,3.1082664098613226,3.1245139920663516
0.8642755263947755,27,15,3.927372727272728,0.5334333333333332
0.9422008432149761,11,11,3.272827272727272,0.18949393939393833
0.7228847633857567,47,44,1.8977096367400692,0.526074025974028
0.10379967093872279,33,21,2.571528571428573,2.304861904761906
0.0001,33,12,2.000099999999999,2.000099999999999
0.0001,34,3,1.3334333333333332,1.3334333333333332
0.840066401343946,17,9,2.5001,0.4001000000000008
0.0001,15,4,1.5001,1.5001
0.9036324637339287,25,23,2.318940579710149,0.2237024844720532
0.0001,34,3,1.3334333333333332,1.3334333333333332
0.7644247003197705,33,447,5.756999381352298,1.3567825544590983
0.7707721654477966,29,69,4.109798996655524,0.9424913043478294
0.6595563911680882,40,65,4.06933076923076,1.385784585684583
0.6094543708155717,30,13,2.953946153846155,1.1539461538461533
0.7500765632323994,44,10,3.2000999999999986,0.8000999999999985
0.6789653548899176,10,52,2.8847153846153906,0.9263820512820582
0.37917376852937823,38,48,2.518704651162787,1.5639297872340363
0.5556324083718734,26,5,2.4001,1.0667666666666666
0.82995316516199,36,43,1.7719715393134023,0.30149534883721185
0.9590483965894064,40,42,1.8584042973286834,0.07629047619047992
0.968105945250859,10,41,1.9513195121951272,0.062430623306237956
0.0001,27,4,1.5001,1.5001
0.8918804729649706,13,378,5.36582473971664,0.5806870154849941
0.6781321737320551,34,186,5.48967774014567,1.7674996089062252
0.569412415991015,23,142,4.383257560499878,1.88781460882081
0.6164337889760803,30,115,3.2340248980160955,1.2407860789788538
0.830079905701858,23,86,2.939040144872293,0.4996958825772124
0.7419488158222833,11,61,3.4295635887141747,0.8853459016393439
0.5000812507030987,7,12,2.6667666666666667,1.333433333333333
0.9000662512655776,36,6,2.6667666666666667,0.2667666666666666
0.8656129463512511,10,49,3.2488647690655204,0.4369302504948449
0.19009494613443245,10,19,3.7594984962406044,3.045212781954891
0.3636615355839963,14,14,2.4143857142857152,1.5366079365079368
0.7407995907634763,8,10,1.8000999999999994,0.4667666666666661
0.0001,47,4,1.5001,1.5001
0.8799402645056876,8,30,2.140840740740735,0.25724285714285444
0.5193038105713728,43,27,1.9260259259259311,0.9260259259259311
0.0001,33,3,1.3334333333333332,1.3334333333333332
0.9549113813516668,35,25,1.9200999999999995,0.08676666666666467
0.9429342919324551,11,29,5.911430049261083,0.3379310844577714
0.36851073713093907,31,21,3.571528571428573,2.2557390977443625
0.8077612437983166,28,18,2.6000999999999985,0.5000999999999969
0.6250739594183576,46,5,2.4001,0.9000999999999999
0.8678492320419299,47,27,4.4815814814814825,0.5926925925925917
0.5294948240715127,31,18,3.1250999999999984,1.4706882352941146
0.8163332468126095,36,16,0.8751,0.16081428571428535
0.0001,38,2,1.0001,1.0001
0.7715037763071901,43,9,3.111211111111111,0.7112111111111108
0.3399822062171014,10,44,4.5569463794270195,3.0081213903743316
0.8864411316083415,45,13,3.9385615384615402,0.4476524475524484
0.625060939941254,39,5,1.6000999999999992,0.6000999999999992
0.7456206627422108,40,31,3.6775193548387137,0.9358526881720481
0.7778518527160205,32,12,3.0001,0.666766666666667
0.5715095244444235,42,8,3.0001,1.2858142857142854
0.9853473140972859,3,192,6.889715949119374,0.10164181535627771
0.5878396625503317,6,73,4.480824605135123,1.8472662637657822
0.7696850522353575,45,61,3.607611177347238,0.8312475409836042
0.6803515508298474,27,50,3.3090361702127606,1.0580591836734714
0.16003618108858908,44,47,2.9178304964539064,2.4511638297872467
0.7756942644804145,35,30,2.674174074074076,0.6000999999999996
0.8182567156462247,49,27,3.259359259259258,0.5926925925925917
0.4185483573382822,46,16,3.174703174603175,1.8462538461538467
0.7778324100538577,42,7,1.7143857142857146,0.38105238095238136
0.5625819202239929,29,9,3.111211111111111,1.3612111111111107
0.7733156292047852,15,11,2.8637363636363635,0.6494506493506489
0.0001,28,4,1.5001,1.5001
0.0001,12,12,2.000099999999999,2.000099999999999
0.0001,30,3,1.3334333333333332,1.3334333333333332
0.582714891711964,42,119,4.156338698010851,1.7347938775510132
0.5794604264188885,32,79,3.9759281712900614,1.67243273056058
0.8423251906814422,49,32,2.6415285714285712,0.4167666666666652
0.7519047610291891,15,25,1.7634333333333372,0.43767575757576127
0.9486671103325861,19,24,1.9167666666666625,0.09858484848484307
0.4375872399555012,26,7,3.4286714285714295,1.9286714285714293
0.8124304424846178,42,47,5.331566965285553,1.000572813238769
0.5550276198568329,29,38,4.263257894736842,1.8974583383746737
0.8527993096403471,31,19,3.552731578947371,0.5233198142414872
0.6667222251849876,27,4,1.5001,0.5001
